Order ID,Order Date,Ship Date,Ship Mode
CA-2014-127691,2014-07-22 00:00:00,2014-07-27 00:00:00,Standard Class
CA-2014-127859,2014-03-17 00:00:00,2014-03-20 00:00:00,Second Class
CA-2014-127866,2014-07-20 00:00:00,2014-07-23 00:00:00,First Class
CA-2014-127936,2014-09-02 00:00:00,2014-09-04 00:00:00,First Class
CA-2014-127964,2014-03-03 00:00:00,2014-03-08 00:00:00,Standard Class
CA-2014-128055,2014-03-31 00:00:00,2014-04-05 00:00:00,Standard Class
CA-2014-128062,2014-11-19 00:00:00,2014-11-22 00:00:00,Second Class
CA-2014-128146,2014-06-21 00:00:00,2014-06-25 00:00:00,Standard Class
CA-2014-128209,2014-11-17 00:00:00,2014-11-22 00:00:00,Standard Class
CA-2014-128237,2014-03-25 00:00:00,2014-03-30 00:00:00,Standard Class
CA-2014-128524,2014-11-11 00:00:00,2014-11-13 00:00:00,First Class
CA-2014-128538,2014-10-11 00:00:00,2014-10-15 00:00:00,Standard Class
CA-2014-128622,2014-11-15 00:00:00,2014-11-17 00:00:00,Second Class
CA-2014-128839,2014-09-08 00:00:00,2014-09-13 00:00:00,Standard Class
CA-2014-128846,2014-04-07 00:00:00,2014-04-12 00:00:00,Standard Class
CA-2014-128888,2014-11-15 00:00:00,2014-11-22 00:00:00,Standard Class
CA-2014-128986,2014-08-03 00:00:00,2014-08-05 00:00:00,Second Class
CA-2014-129091,2014-11-22 00:00:00,2014-11-27 00:00:00,Standard Class
CA-2014-129147,2014-11-02 00:00:00,2014-11-06 00:00:00,Standard Class
CA-2014-129168,2014-08-17 00:00:00,2014-08-23 00:00:00,Standard Class
CA-2014-129189,2014-07-21 00:00:00,2014-07-25 00:00:00,Standard Class
CA-2014-129364,2014-12-08 00:00:00,2014-12-13 00:00:00,Standard Class
CA-2014-129574,2014-05-26 00:00:00,2014-05-29 00:00:00,First Class
CA-2014-129819,2014-12-13 00:00:00,2014-12-15 00:00:00,Second Class
CA-2014-129924,2014-07-12 00:00:00,2014-07-17 00:00:00,Standard Class
CA-2014-129938,2014-12-15 00:00:00,2014-12-17 00:00:00,Second Class
CA-2014-130092,2014-01-11 00:00:00,2014-01-14 00:00:00,First Class
CA-2014-130155,2014-05-19 00:00:00,2014-05-22 00:00:00,First Class
CA-2014-130274,2014-05-03 00:00:00,2014-05-05 00:00:00,First Class
CA-2014-130421,2014-03-03 00:00:00,2014-03-07 00:00:00,Standard Class
CA-2014-130428,2014-03-31 00:00:00,2014-03-31 00:00:00,Same Day
CA-2014-130449,2014-09-06 00:00:00,2014-09-09 00:00:00,First Class
CA-2014-130575,2014-12-14 00:00:00,2014-12-16 00:00:00,First Class
CA-2014-130624,2014-06-21 00:00:00,2014-06-24 00:00:00,First Class
CA-2014-130673,2014-05-20 00:00:00,2014-05-22 00:00:00,Second Class
CA-2014-130729,2014-10-24 00:00:00,2014-10-29 00:00:00,Standard Class
CA-2014-130813,2014-01-06 00:00:00,2014-01-08 00:00:00,Second Class
CA-2014-130869,2014-11-17 00:00:00,2014-11-21 00:00:00,Standard Class
CA-2014-130918,2014-08-22 00:00:00,2014-08-24 00:00:00,Second Class
CA-2014-130960,2014-12-30 00:00:00,2015-01-04 00:00:00,Standard Class
CA-2014-131002,2014-09-07 00:00:00,2014-09-12 00:00:00,Second Class
CA-2014-131009,2014-03-01 00:00:00,2014-03-05 00:00:00,Standard Class
CA-2014-131051,2014-12-01 00:00:00,2014-12-05 00:00:00,Standard Class
CA-2014-131247,2014-03-30 00:00:00,2014-04-04 00:00:00,Standard Class
CA-2014-131310,2014-07-12 00:00:00,2014-07-18 00:00:00,Standard Class
CA-2014-131387,2014-04-28 00:00:00,2014-04-30 00:00:00,First Class
CA-2014-131450,2014-08-08 00:00:00,2014-08-15 00:00:00,Standard Class
CA-2014-131527,2014-12-01 00:00:00,2014-12-07 00:00:00,Standard Class
CA-2014-131541,2014-07-28 00:00:00,2014-07-28 00:00:00,Same Day
CA-2014-131800,2014-12-30 00:00:00,2015-01-04 00:00:00,Standard Class
CA-2014-131905,2014-02-06 00:00:00,2014-02-09 00:00:00,First Class
CA-2014-131926,2014-06-01 00:00:00,2014-06-06 00:00:00,Second Class
CA-2014-131947,2014-09-17 00:00:00,2014-09-22 00:00:00,Standard Class
CA-2014-132010,2014-10-13 00:00:00,2014-10-15 00:00:00,First Class
CA-2014-132227,2014-11-04 00:00:00,2014-11-10 00:00:00,Standard Class
CA-2014-132451,2014-09-26 00:00:00,2014-09-27 00:00:00,First Class
CA-2014-132500,2014-09-08 00:00:00,2014-09-12 00:00:00,Standard Class
CA-2014-132542,2014-10-06 00:00:00,2014-10-08 00:00:00,Second Class
CA-2014-132612,2014-06-09 00:00:00,2014-06-11 00:00:00,Second Class
CA-2014-132787,2014-09-19 00:00:00,2014-09-23 00:00:00,Standard Class
CA-2014-132801,2014-10-07 00:00:00,2014-10-12 00:00:00,Standard Class
CA-2014-132864,2014-12-02 00:00:00,2014-12-07 00:00:00,Standard Class
CA-2014-132913,2014-12-24 00:00:00,2014-12-26 00:00:00,First Class
CA-2014-132962,2014-09-13 00:00:00,2014-09-16 00:00:00,First Class
CA-2014-132983,2014-04-28 00:00:00,2014-05-03 00:00:00,Standard Class
CA-2014-133158,2014-08-19 00:00:00,2014-08-21 00:00:00,Second Class
CA-2014-133228,2014-04-04 00:00:00,2014-04-09 00:00:00,Standard Class
CA-2014-133270,2014-06-06 00:00:00,2014-06-09 00:00:00,First Class
CA-2014-133305,2014-07-11 00:00:00,2014-07-15 00:00:00,Standard Class
CA-2014-133354,2014-02-22 00:00:00,2014-02-24 00:00:00,First Class
CA-2014-133389,2014-06-22 00:00:00,2014-06-22 00:00:00,Same Day
CA-2014-133424,2014-03-30 00:00:00,2014-04-04 00:00:00,Standard Class
CA-2014-133543,2014-12-22 00:00:00,2014-12-26 00:00:00,Standard Class
CA-2014-133592,2014-12-31 00:00:00,2015-01-07 00:00:00,Standard Class
CA-2014-133634,2014-11-05 00:00:00,2014-11-10 00:00:00,Standard Class
CA-2014-133690,2014-08-03 00:00:00,2014-08-05 00:00:00,First Class
CA-2014-133704,2014-09-20 00:00:00,2014-09-26 00:00:00,Standard Class
CA-2014-133753,2014-06-09 00:00:00,2014-06-13 00:00:00,Second Class
CA-2014-133809,2014-11-18 00:00:00,2014-11-23 00:00:00,Second Class
CA-2014-133830,2014-12-05 00:00:00,2014-12-10 00:00:00,Standard Class
CA-2014-133851,2014-06-09 00:00:00,2014-06-16 00:00:00,Standard Class
CA-2014-133963,2014-05-18 00:00:00,2014-05-22 00:00:00,Second Class
CA-2014-134061,2014-04-29 00:00:00,2014-05-04 00:00:00,Standard Class
CA-2014-134103,2014-01-30 00:00:00,2014-02-04 00:00:00,Standard Class
CA-2014-134215,2014-08-04 00:00:00,2014-08-08 00:00:00,Standard Class
CA-2014-134278,2014-07-06 00:00:00,2014-07-08 00:00:00,First Class
CA-2014-134313,2014-11-01 00:00:00,2014-11-07 00:00:00,Standard Class
CA-2014-134551,2014-12-20 00:00:00,2014-12-25 00:00:00,Standard Class
CA-2014-134572,2014-04-20 00:00:00,2014-04-22 00:00:00,Second Class
CA-2014-134621,2014-12-21 00:00:00,2014-12-28 00:00:00,Standard Class
CA-2014-134677,2014-10-06 00:00:00,2014-10-10 00:00:00,Standard Class
CA-2014-134726,2014-11-02 00:00:00,2014-11-07 00:00:00,Second Class
CA-2014-135090,2014-11-22 00:00:00,2014-11-26 00:00:00,Standard Class
CA-2014-135405,2014-01-09 00:00:00,2014-01-13 00:00:00,Standard Class
CA-2014-135608,2014-12-08 00:00:00,2014-12-10 00:00:00,Second Class
CA-2014-135657,2014-06-03 00:00:00,2014-06-07 00:00:00,Second Class
CA-2014-135699,2014-08-29 00:00:00,2014-08-29 00:00:00,Same Day
CA-2014-135755,2014-05-03 00:00:00,2014-05-10 00:00:00,Standard Class
CA-2014-135993,2014-05-28 00:00:00,2014-06-02 00:00:00,Standard Class
CA-2014-136280,2014-11-29 00:00:00,2014-12-06 00:00:00,Standard Class
CA-2014-136336,2014-04-21 00:00:00,2014-04-26 00:00:00,Standard Class
CA-2014-136399,2014-12-16 00:00:00,2014-12-17 00:00:00,First Class
CA-2014-136567,2014-12-20 00:00:00,2014-12-21 00:00:00,First Class
CA-2014-136644,2014-06-16 00:00:00,2014-06-22 00:00:00,Standard Class
CA-2014-136742,2014-04-06 00:00:00,2014-04-10 00:00:00,Standard Class
CA-2014-136861,2014-09-05 00:00:00,2014-09-07 00:00:00,First Class
CA-2014-137092,2014-10-20 00:00:00,2014-10-22 00:00:00,Second Class
CA-2014-137274,2014-03-29 00:00:00,2014-04-02 00:00:00,Standard Class
CA-2014-137351,2014-09-30 00:00:00,2014-10-04 00:00:00,Standard Class
CA-2014-137575,2014-08-06 00:00:00,2014-08-11 00:00:00,Standard Class
CA-2014-137589,2014-11-03 00:00:00,2014-11-08 00:00:00,Standard Class
CA-2014-137911,2014-10-09 00:00:00,2014-10-15 00:00:00,Standard Class
CA-2014-138023,2014-08-15 00:00:00,2014-08-18 00:00:00,First Class
CA-2014-138072,2014-12-30 00:00:00,2015-01-03 00:00:00,Standard Class
CA-2014-138100,2014-09-15 00:00:00,2014-09-20 00:00:00,Standard Class
CA-2014-138128,2014-12-09 00:00:00,2014-12-15 00:00:00,Standard Class
CA-2014-138177,2014-09-19 00:00:00,2014-09-24 00:00:00,Standard Class
CA-2014-138198,2014-07-18 00:00:00,2014-07-23 00:00:00,Standard Class
CA-2014-138240,2014-10-09 00:00:00,2014-10-14 00:00:00,Standard Class
CA-2014-138296,2014-12-05 00:00:00,2014-12-12 00:00:00,Standard Class
CA-2014-138317,2014-06-21 00:00:00,2014-06-25 00:00:00,Standard Class
CA-2014-138359,2014-04-01 00:00:00,2014-04-06 00:00:00,Standard Class
CA-2014-138436,2014-03-26 00:00:00,2014-03-30 00:00:00,Standard Class
CA-2014-138450,2014-10-18 00:00:00,2014-10-22 00:00:00,Standard Class
CA-2014-138513,2014-05-23 00:00:00,2014-05-27 00:00:00,Standard Class
CA-2014-138527,2014-09-12 00:00:00,2014-09-17 00:00:00,Standard Class
CA-2014-138681,2014-12-20 00:00:00,2014-12-22 00:00:00,First Class
CA-2014-138709,2014-07-04 00:00:00,2014-07-09 00:00:00,Standard Class
CA-2014-138737,2014-12-07 00:00:00,2014-12-10 00:00:00,First Class
CA-2014-138940,2014-04-11 00:00:00,2014-04-16 00:00:00,Second Class
CA-2014-139017,2014-05-11 00:00:00,2014-05-17 00:00:00,Standard Class
CA-2014-139192,2014-05-27 00:00:00,2014-06-01 00:00:00,Second Class
CA-2014-139283,2014-11-23 00:00:00,2014-11-27 00:00:00,Standard Class
CA-2014-139423,2014-11-01 00:00:00,2014-11-05 00:00:00,Standard Class
CA-2014-139451,2014-10-12 00:00:00,2014-10-16 00:00:00,Standard Class
CA-2014-139542,2014-10-25 00:00:00,2014-10-29 00:00:00,Standard Class
CA-2014-139598,2014-12-26 00:00:00,2014-12-31 00:00:00,Standard Class
CA-2014-139633,2014-12-17 00:00:00,2014-12-24 00:00:00,Standard Class
CA-2014-139857,2014-02-02 00:00:00,2014-02-06 00:00:00,Standard Class
CA-2014-139892,2014-09-08 00:00:00,2014-09-12 00:00:00,Standard Class
CA-2014-140004,2014-03-21 00:00:00,2014-03-25 00:00:00,Standard Class
CA-2014-140032,2014-09-08 00:00:00,2014-09-13 00:00:00,Standard Class
CA-2014-140039,2014-09-13 00:00:00,2014-09-17 00:00:00,Standard Class
CA-2014-140165,2014-05-13 00:00:00,2014-05-15 00:00:00,First Class
CA-2014-140228,2014-04-28 00:00:00,2014-05-03 00:00:00,Standard Class
CA-2014-140396,2014-11-20 00:00:00,2014-11-25 00:00:00,Standard Class
CA-2014-140403,2014-10-10 00:00:00,2014-10-10 00:00:00,Same Day
CA-2014-140473,2014-05-30 00:00:00,2014-06-03 00:00:00,Standard Class
CA-2014-140487,2014-06-14 00:00:00,2014-06-20 00:00:00,Standard Class
CA-2014-140662,2014-11-17 00:00:00,2014-11-19 00:00:00,First Class
CA-2014-140732,2014-11-11 00:00:00,2014-11-13 00:00:00,Second Class
CA-2014-140795,2014-02-01 00:00:00,2014-02-03 00:00:00,First Class
CA-2014-140816,2014-12-20 00:00:00,2014-12-20 00:00:00,Same Day
CA-2014-140858,2014-06-28 00:00:00,2014-07-02 00:00:00,Standard Class
CA-2014-140886,2014-09-30 00:00:00,2014-10-04 00:00:00,Standard Class
CA-2014-141005,2014-08-15 00:00:00,2014-08-18 00:00:00,First Class
CA-2014-141110,2014-11-26 00:00:00,2014-12-01 00:00:00,Standard Class
CA-2014-141152,2014-09-16 00:00:00,2014-09-19 00:00:00,First Class
CA-2014-141173,2014-11-18 00:00:00,2014-11-20 00:00:00,Second Class
CA-2014-141278,2014-06-21 00:00:00,2014-06-24 00:00:00,First Class
CA-2014-141299,2014-06-03 00:00:00,2014-06-07 00:00:00,Second Class
CA-2014-141313,2014-12-28 00:00:00,2015-01-01 00:00:00,Standard Class
CA-2014-141355,2014-09-25 00:00:00,2014-09-30 00:00:00,Standard Class
CA-2014-141607,2014-12-12 00:00:00,2014-12-17 00:00:00,Standard Class
CA-2014-141649,2014-09-30 00:00:00,2014-09-30 00:00:00,Same Day
CA-2014-141726,2014-07-20 00:00:00,2014-07-22 00:00:00,First Class
CA-2014-141796,2014-06-21 00:00:00,2014-06-21 00:00:00,Same Day
CA-2014-141817,2014-01-05 00:00:00,2014-01-12 00:00:00,Standard Class
CA-2014-141838,2014-03-26 00:00:00,2014-03-31 00:00:00,Second Class
CA-2014-141901,2014-08-09 00:00:00,2014-08-14 00:00:00,Standard Class
CA-2014-142048,2014-06-22 00:00:00,2014-06-25 00:00:00,First Class
CA-2014-142314,2014-12-23 00:00:00,2014-12-28 00:00:00,Standard Class
CA-2014-142510,2014-12-22 00:00:00,2014-12-29 00:00:00,Standard Class
CA-2014-142587,2014-10-21 00:00:00,2014-10-22 00:00:00,First Class
CA-2014-142727,2014-04-29 00:00:00,2014-05-01 00:00:00,Second Class
CA-2014-142769,2014-09-13 00:00:00,2014-09-13 00:00:00,Same Day
CA-2014-142839,2014-08-16 00:00:00,2014-08-20 00:00:00,Standard Class
CA-2014-142951,2014-10-08 00:00:00,2014-10-08 00:00:00,Same Day
CA-2014-142965,2014-07-20 00:00:00,2014-07-20 00:00:00,Same Day
CA-2014-142979,2014-04-12 00:00:00,2014-04-18 00:00:00,Standard Class
CA-2014-143168,2014-10-18 00:00:00,2014-10-23 00:00:00,Second Class
CA-2014-143182,2014-10-15 00:00:00,2014-10-20 00:00:00,Standard Class
CA-2014-143210,2014-12-01 00:00:00,2014-12-03 00:00:00,First Class
CA-2014-143336,2014-08-27 00:00:00,2014-09-01 00:00:00,Second Class
CA-2014-143371,2014-12-28 00:00:00,2015-01-03 00:00:00,Standard Class
CA-2014-143385,2014-08-31 00:00:00,2014-09-05 00:00:00,Standard Class
CA-2014-143413,2014-05-24 00:00:00,2014-05-30 00:00:00,Standard Class
CA-2014-143637,2014-03-24 00:00:00,2014-03-29 00:00:00,Second Class
CA-2014-143840,2014-05-22 00:00:00,2014-05-29 00:00:00,Standard Class
CA-2014-143903,2014-07-20 00:00:00,2014-07-24 00:00:00,Standard Class
CA-2014-143917,2014-07-25 00:00:00,2014-07-27 00:00:00,Second Class
CA-2014-144029,2014-05-26 00:00:00,2014-05-31 00:00:00,Standard Class
CA-2014-144071,2014-12-08 00:00:00,2014-12-15 00:00:00,Standard Class
CA-2014-144281,2014-06-10 00:00:00,2014-06-15 00:00:00,Second Class
CA-2014-144407,2014-09-09 00:00:00,2014-09-15 00:00:00,Standard Class
CA-2014-144414,2014-06-17 00:00:00,2014-06-21 00:00:00,Standard Class
CA-2014-144624,2014-11-19 00:00:00,2014-11-23 00:00:00,Standard Class
CA-2014-144666,2014-11-09 00:00:00,2014-11-11 00:00:00,Second Class
CA-2014-144974,2014-09-26 00:00:00,2014-09-30 00:00:00,Standard Class
CA-2014-145212,2014-09-13 00:00:00,2014-09-19 00:00:00,Standard Class
CA-2014-145254,2014-07-23 00:00:00,2014-07-27 00:00:00,Standard Class
CA-2014-145317,2014-03-18 00:00:00,2014-03-23 00:00:00,Standard Class
CA-2014-145387,2014-10-31 00:00:00,2014-11-02 00:00:00,Second Class
CA-2014-145541,2014-12-14 00:00:00,2014-12-21 00:00:00,Standard Class
CA-2014-145576,2014-09-14 00:00:00,2014-09-18 00:00:00,Second Class
CA-2014-145800,2014-05-30 00:00:00,2014-06-05 00:00:00,Standard Class
CA-2014-145926,2014-11-17 00:00:00,2014-11-21 00:00:00,Standard Class
CA-2014-146283,2014-09-08 00:00:00,2014-09-15 00:00:00,Standard Class
CA-2014-146500,2014-08-30 00:00:00,2014-09-04 00:00:00,Standard Class
CA-2014-146528,2014-07-25 00:00:00,2014-07-27 00:00:00,Second Class
CA-2014-146591,2014-01-19 00:00:00,2014-01-20 00:00:00,First Class
CA-2014-146640,2014-06-30 00:00:00,2014-07-05 00:00:00,Standard Class
CA-2014-146703,2014-10-20 00:00:00,2014-10-25 00:00:00,Second Class
CA-2014-146731,2014-11-03 00:00:00,2014-11-08 00:00:00,Standard Class
CA-2014-146815,2014-09-08 00:00:00,2014-09-13 00:00:00,Standard Class
CA-2014-146843,2014-11-30 00:00:00,2014-12-06 00:00:00,Standard Class
CA-2014-146864,2014-12-22 00:00:00,2014-12-26 00:00:00,Standard Class
CA-2014-146885,2014-05-30 00:00:00,2014-06-05 00:00:00,Standard Class
CA-2014-146969,2014-09-29 00:00:00,2014-10-03 00:00:00,Standard Class
CA-2014-146990,2014-11-07 00:00:00,2014-11-08 00:00:00,First Class
CA-2014-146997,2014-01-23 00:00:00,2014-01-27 00:00:00,Standard Class
CA-2014-147235,2014-03-24 00:00:00,2014-03-28 00:00:00,Standard Class
CA-2014-147298,2014-04-26 00:00:00,2014-05-03 00:00:00,Standard Class
CA-2014-147543,2014-07-06 00:00:00,2014-07-12 00:00:00,Standard Class
CA-2014-147900,2014-09-23 00:00:00,2014-09-28 00:00:00,Standard Class
CA-2014-147914,2014-06-04 00:00:00,2014-06-09 00:00:00,Standard Class
CA-2014-148040,2014-03-22 00:00:00,2014-03-26 00:00:00,Standard Class
CA-2014-148285,2014-10-27 00:00:00,2014-11-01 00:00:00,Standard Class
CA-2014-148369,2014-09-23 00:00:00,2014-09-27 00:00:00,Standard Class
CA-2014-148383,2014-12-27 00:00:00,2014-12-31 00:00:00,Standard Class
CA-2014-148425,2014-11-30 00:00:00,2014-12-04 00:00:00,Standard Class
CA-2014-148488,2014-12-10 00:00:00,2014-12-15 00:00:00,Standard Class
CA-2014-148586,2014-03-25 00:00:00,2014-04-01 00:00:00,Standard Class
CA-2014-148614,2014-01-20 00:00:00,2014-01-25 00:00:00,Standard Class
CA-2014-148761,2014-05-17 00:00:00,2014-05-21 00:00:00,Standard Class
CA-2014-148782,2014-11-02 00:00:00,2014-11-07 00:00:00,Standard Class
CA-2014-148915,2014-11-01 00:00:00,2014-11-05 00:00:00,Standard Class
CA-2014-148950,2014-12-14 00:00:00,2014-12-19 00:00:00,Standard Class
CA-2014-149020,2014-01-10 00:00:00,2014-01-15 00:00:00,Standard Class
CA-2014-149055,2014-11-23 00:00:00,2014-11-28 00:00:00,Standard Class
CA-2014-149104,2014-04-05 00:00:00,2014-04-07 00:00:00,Second Class
CA-2014-149244,2014-11-04 00:00:00,2014-11-08 00:00:00,Standard Class
CA-2014-149524,2014-01-14 00:00:00,2014-01-15 00:00:00,First Class
CA-2014-149538,2014-04-04 00:00:00,2014-04-08 00:00:00,Standard Class
CA-2014-149594,2014-09-15 00:00:00,2014-09-19 00:00:00,Standard Class
CA-2014-149643,2014-11-16 00:00:00,2014-11-20 00:00:00,Standard Class
CA-2014-149958,2014-03-15 00:00:00,2014-03-19 00:00:00,Standard Class
CA-2014-150203,2014-12-05 00:00:00,2014-12-07 00:00:00,First Class
CA-2014-150245,2014-12-31 00:00:00,2015-01-04 00:00:00,Second Class
CA-2014-150301,2014-07-08 00:00:00,2014-07-10 00:00:00,First Class
CA-2014-150329,2014-10-10 00:00:00,2014-10-14 00:00:00,Standard Class
CA-2014-150490,2014-08-05 00:00:00,2014-08-11 00:00:00,Standard Class
CA-2014-150518,2014-11-19 00:00:00,2014-11-24 00:00:00,Standard Class
CA-2014-150581,2014-04-08 00:00:00,2014-04-12 00:00:00,Standard Class
CA-2014-150798,2014-12-01 00:00:00,2014-12-03 00:00:00,Second Class
CA-2014-151001,2014-04-05 00:00:00,2014-04-07 00:00:00,First Class
CA-2014-151078,2014-11-12 00:00:00,2014-11-12 00:00:00,Same Day
CA-2014-151162,2014-12-05 00:00:00,2014-12-09 00:00:00,Standard Class
CA-2014-151295,2014-11-12 00:00:00,2014-11-16 00:00:00,Standard Class
CA-2014-151330,2014-10-14 00:00:00,2014-10-17 00:00:00,First Class
CA-2014-151379,2014-12-16 00:00:00,2014-12-20 00:00:00,Standard Class
CA-2014-151554,2014-11-14 00:00:00,2014-11-15 00:00:00,First Class
CA-2014-151708,2014-08-08 00:00:00,2014-08-14 00:00:00,Standard Class
CA-2014-151792,2014-09-02 00:00:00,2014-09-07 00:00:00,Second Class
CA-2014-151897,2014-06-06 00:00:00,2014-06-10 00:00:00,Standard Class
CA-2014-151946,2014-06-04 00:00:00,2014-06-09 00:00:00,Standard Class
CA-2014-151953,2014-09-20 00:00:00,2014-09-25 00:00:00,Standard Class
CA-2014-151967,2014-10-22 00:00:00,2014-10-26 00:00:00,Standard Class
CA-2014-151995,2014-10-13 00:00:00,2014-10-15 00:00:00,First Class
CA-2014-152100,2014-05-11 00:00:00,2014-05-16 00:00:00,Standard Class
CA-2014-152233,2014-10-05 00:00:00,2014-10-06 00:00:00,First Class
CA-2014-152254,2014-06-30 00:00:00,2014-06-30 00:00:00,Same Day
CA-2014-152268,2014-09-02 00:00:00,2014-09-07 00:00:00,Standard Class
CA-2014-152296,2014-08-01 00:00:00,2014-08-03 00:00:00,First Class
CA-2014-152345,2014-12-29 00:00:00,2015-01-03 00:00:00,Second Class
CA-2014-152422,2014-10-05 00:00:00,2014-10-10 00:00:00,Second Class
CA-2014-152443,2014-05-21 00:00:00,2014-05-26 00:00:00,Standard Class
CA-2014-152562,2014-11-01 00:00:00,2014-11-08 00:00:00,Standard Class
CA-2014-152618,2014-03-14 00:00:00,2014-03-17 00:00:00,First Class
CA-2014-152849,2014-07-05 00:00:00,2014-07-12 00:00:00,Standard Class
CA-2014-152905,2014-02-18 00:00:00,2014-02-24 00:00:00,Standard Class
CA-2014-153087,2014-12-27 00:00:00,2015-01-03 00:00:00,Standard Class
CA-2014-153150,2014-07-01 00:00:00,2014-07-06 00:00:00,Second Class
CA-2014-153479,2014-10-04 00:00:00,2014-10-08 00:00:00,Standard Class
CA-2014-153619,2014-11-03 00:00:00,2014-11-03 00:00:00,Same Day
CA-2014-153808,2014-04-06 00:00:00,2014-04-10 00:00:00,Second Class
CA-2014-153850,2014-11-24 00:00:00,2014-11-29 00:00:00,Standard Class
CA-2014-153913,2014-12-16 00:00:00,2014-12-20 00:00:00,Second Class
CA-2014-153927,2014-08-12 00:00:00,2014-08-13 00:00:00,First Class
CA-2014-153969,2014-09-21 00:00:00,2014-09-25 00:00:00,Standard Class
CA-2014-153976,2014-10-03 00:00:00,2014-10-08 00:00:00,Second Class
CA-2014-153983,2014-11-29 00:00:00,2014-12-06 00:00:00,Standard Class
CA-2014-154095,2014-12-02 00:00:00,2014-12-07 00:00:00,Standard Class
CA-2014-154158,2014-12-23 00:00:00,2014-12-27 00:00:00,Second Class
CA-2014-154165,2014-02-17 00:00:00,2014-02-24 00:00:00,Standard Class
CA-2014-154186,2014-12-13 00:00:00,2014-12-15 00:00:00,Second Class
CA-2014-154592,2014-12-07 00:00:00,2014-12-08 00:00:00,First Class
CA-2014-154599,2014-04-12 00:00:00,2014-04-17 00:00:00,Standard Class
CA-2014-154627,2014-10-29 00:00:00,2014-10-31 00:00:00,First Class
CA-2014-154641,2014-08-11 00:00:00,2014-08-16 00:00:00,Standard Class
CA-2014-154669,2014-08-08 00:00:00,2014-08-11 00:00:00,Second Class
CA-2014-154781,2014-11-21 00:00:00,2014-11-26 00:00:00,Standard Class
CA-2014-154837,2014-08-23 00:00:00,2014-08-27 00:00:00,Second Class
CA-2014-154893,2014-12-21 00:00:00,2014-12-27 00:00:00,Standard Class
CA-2014-154963,2014-06-22 00:00:00,2014-06-27 00:00:00,Standard Class
CA-2014-155208,2014-04-16 00:00:00,2014-04-20 00:00:00,Standard Class
CA-2014-155264,2014-10-19 00:00:00,2014-10-22 00:00:00,Second Class
CA-2014-155271,2014-05-04 00:00:00,2014-05-04 00:00:00,Same Day
CA-2014-155390,2014-12-06 00:00:00,2014-12-11 00:00:00,Standard Class
