Date,DateKey,MonthKey,Month,Quarter,Year,Year-Quarter,Year-Month,Year-MonthKey,WeekDayKey,WeekDay,Day Of Month
25-Nov-2020,20201125,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,4,Wed,25
26-Nov-2020,20201126,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,5,Thu,26
27-Nov-2020,20201127,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,6,Fri,27
28-Nov-2020,20201128,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,7,Sat,28
29-Nov-2020,20201129,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,1,Sun,29
30-Nov-2020,20201130,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,2,Mon,30
01-Dec-2020,20201201,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,3,Tue,1
02-Dec-2020,20201202,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,4,Wed,2
03-Dec-2020,20201203,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,5,Thu,3
04-Dec-2020,20201204,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,6,Fri,4
05-Dec-2020,20201205,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,7,Sat,5
06-Dec-2020,20201206,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,1,Sun,6
07-Dec-2020,20201207,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,2,Mon,7
08-Dec-2020,20201208,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,3,Tue,8
09-Dec-2020,20201209,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,4,Wed,9
10-Dec-2020,20201210,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,5,Thu,10
11-Dec-2020,20201211,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,6,Fri,11
12-Dec-2020,20201212,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,7,Sat,12
13-Dec-2020,20201213,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,1,Sun,13
14-Dec-2020,20201214,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,2,Mon,14
15-Dec-2020,20201215,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,3,Tue,15
16-Dec-2020,20201216,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,4,Wed,16
17-Dec-2020,20201217,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,5,Thu,17
18-Dec-2020,20201218,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,6,Fri,18
19-Dec-2020,20201219,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,7,Sat,19
20-Dec-2020,20201220,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,1,Sun,20
21-Dec-2020,20201221,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,2,Mon,21
22-Dec-2020,20201222,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,3,Tue,22
23-Dec-2020,20201223,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,4,Wed,23
24-Dec-2020,20201224,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,5,Thu,24
25-Dec-2020,20201225,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,6,Fri,25
26-Dec-2020,20201226,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,7,Sat,26
27-Dec-2020,20201227,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,1,Sun,27
28-Dec-2020,20201228,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,2,Mon,28
29-Dec-2020,20201229,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,3,Tue,29
30-Dec-2020,20201230,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,4,Wed,30
31-Dec-2020,20201231,12,Dec,Q4,2020,2020-Q4,2020-Dec,2020-12,5,Thu,31
01-Jan-2021,20210101,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,6,Fri,1
02-Jan-2021,20210102,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,7,Sat,2
03-Jan-2021,20210103,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,1,Sun,3
04-Jan-2021,20210104,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,2,Mon,4
05-Jan-2021,20210105,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,3,Tue,5
06-Jan-2021,20210106,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,4,Wed,6
07-Jan-2021,20210107,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,5,Thu,7
08-Jan-2021,20210108,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,6,Fri,8
09-Jan-2021,20210109,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,7,Sat,9
10-Jan-2021,20210110,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,1,Sun,10
11-Jan-2021,20210111,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,2,Mon,11
12-Jan-2021,20210112,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,3,Tue,12
13-Jan-2021,20210113,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,4,Wed,13
14-Jan-2021,20210114,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,5,Thu,14
15-Jan-2021,20210115,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,6,Fri,15
16-Jan-2021,20210116,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,7,Sat,16
17-Jan-2021,20210117,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,1,Sun,17
18-Jan-2021,20210118,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,2,Mon,18
19-Jan-2021,20210119,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,3,Tue,19
20-Jan-2021,20210120,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,4,Wed,20
21-Jan-2021,20210121,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,5,Thu,21
22-Jan-2021,20210122,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,6,Fri,22
23-Jan-2021,20210123,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,7,Sat,23
24-Jan-2021,20210124,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,1,Sun,24
25-Jan-2021,20210125,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,2,Mon,25
26-Jan-2021,20210126,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,3,Tue,26
27-Jan-2021,20210127,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,4,Wed,27
28-Jan-2021,20210128,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,5,Thu,28
29-Jan-2021,20210129,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,6,Fri,29
30-Jan-2021,20210130,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,7,Sat,30
31-Jan-2021,20210131,1,Jan,Q1,2021,2021-Q1,2021-Jan,2021-01,1,Sun,31
01-Feb-2021,20210201,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,2,Mon,1
02-Feb-2021,20210202,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,3,Tue,2
03-Feb-2021,20210203,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,4,Wed,3
04-Feb-2021,20210204,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,5,Thu,4
05-Feb-2021,20210205,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,6,Fri,5
06-Feb-2021,20210206,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,7,Sat,6
07-Feb-2021,20210207,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,1,Sun,7
08-Feb-2021,20210208,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,2,Mon,8
09-Feb-2021,20210209,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,3,Tue,9
10-Feb-2021,20210210,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,4,Wed,10
11-Feb-2021,20210211,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,5,Thu,11
12-Feb-2021,20210212,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,6,Fri,12
13-Feb-2021,20210213,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,7,Sat,13
14-Feb-2021,20210214,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,1,Sun,14
15-Feb-2021,20210215,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,2,Mon,15
16-Feb-2021,20210216,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,3,Tue,16
17-Feb-2021,20210217,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,4,Wed,17
18-Feb-2021,20210218,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,5,Thu,18
19-Feb-2021,20210219,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,6,Fri,19
20-Feb-2021,20210220,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,7,Sat,20
21-Feb-2021,20210221,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,1,Sun,21
22-Feb-2021,20210222,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,2,Mon,22
23-Feb-2021,20210223,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,3,Tue,23
24-Feb-2021,20210224,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,4,Wed,24
25-Feb-2021,20210225,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,5,Thu,25
26-Feb-2021,20210226,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,6,Fri,26
27-Feb-2021,20210227,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,7,Sat,27
28-Feb-2021,20210228,2,Feb,Q1,2021,2021-Q1,2021-Feb,2021-02,1,Sun,28
01-Mar-2021,20210301,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,2,Mon,1
02-Mar-2021,20210302,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,3,Tue,2
03-Mar-2021,20210303,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,4,Wed,3
04-Mar-2021,20210304,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,5,Thu,4
05-Mar-2021,20210305,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,6,Fri,5
06-Mar-2021,20210306,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,7,Sat,6
07-Mar-2021,20210307,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,1,Sun,7
08-Mar-2021,20210308,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,2,Mon,8
09-Mar-2021,20210309,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,3,Tue,9
10-Mar-2021,20210310,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,4,Wed,10
11-Mar-2021,20210311,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,5,Thu,11
12-Mar-2021,20210312,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,6,Fri,12
13-Mar-2021,20210313,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,7,Sat,13
14-Mar-2021,20210314,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,1,Sun,14
15-Mar-2021,20210315,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,2,Mon,15
16-Mar-2021,20210316,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,3,Tue,16
17-Mar-2021,20210317,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,4,Wed,17
18-Mar-2021,20210318,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,5,Thu,18
19-Mar-2021,20210319,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,6,Fri,19
20-Mar-2021,20210320,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,7,Sat,20
21-Mar-2021,20210321,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,1,Sun,21
22-Mar-2021,20210322,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,2,Mon,22
23-Mar-2021,20210323,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,3,Tue,23
24-Mar-2021,20210324,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,4,Wed,24
25-Mar-2021,20210325,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,5,Thu,25
26-Mar-2021,20210326,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,6,Fri,26
27-Mar-2021,20210327,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,7,Sat,27
28-Mar-2021,20210328,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,1,Sun,28
29-Mar-2021,20210329,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,2,Mon,29
30-Mar-2021,20210330,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,3,Tue,30
31-Mar-2021,20210331,3,Mar,Q1,2021,2021-Q1,2021-Mar,2021-03,4,Wed,31
01-Apr-2021,20210401,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,5,Thu,1
02-Apr-2021,20210402,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,6,Fri,2
03-Apr-2021,20210403,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,7,Sat,3
04-Apr-2021,20210404,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,1,Sun,4
05-Apr-2021,20210405,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,2,Mon,5
06-Apr-2021,20210406,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,3,Tue,6
07-Apr-2021,20210407,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,4,Wed,7
08-Apr-2021,20210408,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,5,Thu,8
09-Apr-2021,20210409,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,6,Fri,9
10-Apr-2021,20210410,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,7,Sat,10
11-Apr-2021,20210411,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,1,Sun,11
12-Apr-2021,20210412,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,2,Mon,12
13-Apr-2021,20210413,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,3,Tue,13
14-Apr-2021,20210414,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,4,Wed,14
15-Apr-2021,20210415,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,5,Thu,15
16-Apr-2021,20210416,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,6,Fri,16
17-Apr-2021,20210417,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,7,Sat,17
18-Apr-2021,20210418,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,1,Sun,18
19-Apr-2021,20210419,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,2,Mon,19
20-Apr-2021,20210420,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,3,Tue,20
21-Apr-2021,20210421,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,4,Wed,21
22-Apr-2021,20210422,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,5,Thu,22
23-Apr-2021,20210423,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,6,Fri,23
24-Apr-2021,20210424,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,7,Sat,24
25-Apr-2021,20210425,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,1,Sun,25
26-Apr-2021,20210426,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,2,Mon,26
27-Apr-2021,20210427,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,3,Tue,27
28-Apr-2021,20210428,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,4,Wed,28
29-Apr-2021,20210429,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,5,Thu,29
30-Apr-2021,20210430,4,Apr,Q2,2021,2021-Q2,2021-Apr,2021-04,6,Fri,30
01-May-2021,20210501,5,May,Q2,2021,2021-Q2,2021-May,2021-05,7,Sat,1
02-May-2021,20210502,5,May,Q2,2021,2021-Q2,2021-May,2021-05,1,Sun,2
03-May-2021,20210503,5,May,Q2,2021,2021-Q2,2021-May,2021-05,2,Mon,3
04-May-2021,20210504,5,May,Q2,2021,2021-Q2,2021-May,2021-05,3,Tue,4
05-May-2021,20210505,5,May,Q2,2021,2021-Q2,2021-May,2021-05,4,Wed,5
06-May-2021,20210506,5,May,Q2,2021,2021-Q2,2021-May,2021-05,5,Thu,6
07-May-2021,20210507,5,May,Q2,2021,2021-Q2,2021-May,2021-05,6,Fri,7
08-May-2021,20210508,5,May,Q2,2021,2021-Q2,2021-May,2021-05,7,Sat,8
09-May-2021,20210509,5,May,Q2,2021,2021-Q2,2021-May,2021-05,1,Sun,9
10-May-2021,20210510,5,May,Q2,2021,2021-Q2,2021-May,2021-05,2,Mon,10
11-May-2021,20210511,5,May,Q2,2021,2021-Q2,2021-May,2021-05,3,Tue,11
12-May-2021,20210512,5,May,Q2,2021,2021-Q2,2021-May,2021-05,4,Wed,12
13-May-2021,20210513,5,May,Q2,2021,2021-Q2,2021-May,2021-05,5,Thu,13
14-May-2021,20210514,5,May,Q2,2021,2021-Q2,2021-May,2021-05,6,Fri,14
15-May-2021,20210515,5,May,Q2,2021,2021-Q2,2021-May,2021-05,7,Sat,15
16-May-2021,20210516,5,May,Q2,2021,2021-Q2,2021-May,2021-05,1,Sun,16
17-May-2021,20210517,5,May,Q2,2021,2021-Q2,2021-May,2021-05,2,Mon,17
18-May-2021,20210518,5,May,Q2,2021,2021-Q2,2021-May,2021-05,3,Tue,18
19-May-2021,20210519,5,May,Q2,2021,2021-Q2,2021-May,2021-05,4,Wed,19
20-May-2021,20210520,5,May,Q2,2021,2021-Q2,2021-May,2021-05,5,Thu,20
21-May-2021,20210521,5,May,Q2,2021,2021-Q2,2021-May,2021-05,6,Fri,21
22-May-2021,20210522,5,May,Q2,2021,2021-Q2,2021-May,2021-05,7,Sat,22
23-May-2021,20210523,5,May,Q2,2021,2021-Q2,2021-May,2021-05,1,Sun,23
24-May-2021,20210524,5,May,Q2,2021,2021-Q2,2021-May,2021-05,2,Mon,24
25-May-2021,20210525,5,May,Q2,2021,2021-Q2,2021-May,2021-05,3,Tue,25
26-May-2021,20210526,5,May,Q2,2021,2021-Q2,2021-May,2021-05,4,Wed,26
27-May-2021,20210527,5,May,Q2,2021,2021-Q2,2021-May,2021-05,5,Thu,27
28-May-2021,20210528,5,May,Q2,2021,2021-Q2,2021-May,2021-05,6,Fri,28
29-May-2021,20210529,5,May,Q2,2021,2021-Q2,2021-May,2021-05,7,Sat,29
30-May-2021,20210530,5,May,Q2,2021,2021-Q2,2021-May,2021-05,1,Sun,30
31-May-2021,20210531,5,May,Q2,2021,2021-Q2,2021-May,2021-05,2,Mon,31
01-Jun-2021,20210601,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,3,Tue,1
02-Jun-2021,20210602,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,4,Wed,2
03-Jun-2021,20210603,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,5,Thu,3
04-Jun-2021,20210604,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,6,Fri,4
05-Jun-2021,20210605,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,7,Sat,5
06-Jun-2021,20210606,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,1,Sun,6
07-Jun-2021,20210607,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,2,Mon,7
08-Jun-2021,20210608,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,3,Tue,8
09-Jun-2021,20210609,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,4,Wed,9
10-Jun-2021,20210610,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,5,Thu,10
11-Jun-2021,20210611,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,6,Fri,11
12-Jun-2021,20210612,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,7,Sat,12
13-Jun-2021,20210613,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,1,Sun,13
14-Jun-2021,20210614,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,2,Mon,14
15-Jun-2021,20210615,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,3,Tue,15
16-Jun-2021,20210616,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,4,Wed,16
17-Jun-2021,20210617,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,5,Thu,17
18-Jun-2021,20210618,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,6,Fri,18
19-Jun-2021,20210619,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,7,Sat,19
20-Jun-2021,20210620,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,1,Sun,20
21-Jun-2021,20210621,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,2,Mon,21
22-Jun-2021,20210622,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,3,Tue,22
23-Jun-2021,20210623,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,4,Wed,23
24-Jun-2021,20210624,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,5,Thu,24
25-Jun-2021,20210625,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,6,Fri,25
26-Jun-2021,20210626,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,7,Sat,26
27-Jun-2021,20210627,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,1,Sun,27
28-Jun-2021,20210628,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,2,Mon,28
29-Jun-2021,20210629,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,3,Tue,29
30-Jun-2021,20210630,6,Jun,Q2,2021,2021-Q2,2021-Jun,2021-06,4,Wed,30
01-Jul-2021,20210701,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,5,Thu,1
02-Jul-2021,20210702,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,6,Fri,2
03-Jul-2021,20210703,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,7,Sat,3
04-Jul-2021,20210704,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,1,Sun,4
05-Jul-2021,20210705,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,2,Mon,5
06-Jul-2021,20210706,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,3,Tue,6
07-Jul-2021,20210707,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,4,Wed,7
08-Jul-2021,20210708,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,5,Thu,8
09-Jul-2021,20210709,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,6,Fri,9
10-Jul-2021,20210710,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,7,Sat,10
11-Jul-2021,20210711,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,1,Sun,11
12-Jul-2021,20210712,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,2,Mon,12
13-Jul-2021,20210713,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,3,Tue,13
14-Jul-2021,20210714,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,4,Wed,14
15-Jul-2021,20210715,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,5,Thu,15
16-Jul-2021,20210716,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,6,Fri,16
17-Jul-2021,20210717,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,7,Sat,17
18-Jul-2021,20210718,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,1,Sun,18
19-Jul-2021,20210719,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,2,Mon,19
20-Jul-2021,20210720,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,3,Tue,20
21-Jul-2021,20210721,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,4,Wed,21
22-Jul-2021,20210722,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,5,Thu,22
23-Jul-2021,20210723,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,6,Fri,23
24-Jul-2021,20210724,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,7,Sat,24
25-Jul-2021,20210725,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,1,Sun,25
26-Jul-2021,20210726,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,2,Mon,26
27-Jul-2021,20210727,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,3,Tue,27
28-Jul-2021,20210728,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,4,Wed,28
29-Jul-2021,20210729,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,5,Thu,29
30-Jul-2021,20210730,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,6,Fri,30
31-Jul-2021,20210731,7,Jul,Q3,2021,2021-Q3,2021-Jul,2021-07,7,Sat,31
01-Aug-2021,20210801,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,1,Sun,1
02-Aug-2021,20210802,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,2,Mon,2
03-Aug-2021,20210803,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,3,Tue,3
04-Aug-2021,20210804,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,4,Wed,4
05-Aug-2021,20210805,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,5,Thu,5
06-Aug-2021,20210806,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,6,Fri,6
07-Aug-2021,20210807,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,7,Sat,7
08-Aug-2021,20210808,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,1,Sun,8
09-Aug-2021,20210809,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,2,Mon,9
10-Aug-2021,20210810,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,3,Tue,10
11-Aug-2021,20210811,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,4,Wed,11
12-Aug-2021,20210812,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,5,Thu,12
13-Aug-2021,20210813,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,6,Fri,13
14-Aug-2021,20210814,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,7,Sat,14
15-Aug-2021,20210815,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,1,Sun,15
16-Aug-2021,20210816,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,2,Mon,16
17-Aug-2021,20210817,8,Aug,Q3,2021,2021-Q3,2021-Aug,2021-08,3,Tue,17
