Name,Gender,Year,Rank
Matilda,girls,2008,43
Matilda,girls,2009,46
Matilda,girls,2010,53
Matilda,girls,2011,48
Matilda,girls,2012,47
Matilda,girls,2013,36
Matilda,girls,2014,36
Matilda,girls,2015,27
Matilda,girls,2016,25
Matilda,girls,2017,27
Matthew,boys,1904,84
Matthew,boys,1914,85
Matthew,boys,1964,52
Matthew,boys,1974,10
Matthew,boys,1984,6
Matthew,boys,1994,5
Matthew,boys,1996,6
Matthew,boys,1997,6
Matthew,boys,1998,6
Matthew,boys,1999,6
Matthew,boys,2000,9
Matthew,boys,2001,9
Matthew,boys,2002,12
Matthew,boys,2003,12
Matthew,boys,2004,12
Matthew,boys,2005,15
Matthew,boys,2006,19
Matthew,boys,2007,24
Matthew,boys,2008,28
Matthew,boys,2009,38
Matthew,boys,2010,41
Matthew,boys,2011,43
Matthew,boys,2012,47
Matthew,boys,2013,47
Matthew,boys,2014,49
Matthew,boys,2015,47
Matthew,boys,2016,53
Matthew,boys,2017,67
Maud,girls,1904,49
Maud,girls,1914,64
Maureen,girls,1924,95
Maureen,girls,1934,13
Maureen,girls,1944,9
Maureen,girls,1954,30
Maureen,girls,1964,94
Maurice,boys,1904,50
Maurice,boys,1914,48
Maurice,boys,1924,47
Maurice,boys,1934,43
Maurice,boys,1944,62
Maurice,boys,1954,95
Mavis,girls,1924,83
Mavis,girls,1934,29
Mavis,girls,1944,66
Max,boys,1994,72
Max,boys,1996,56
Max,boys,1997,57
Max,boys,1998,51
Max,boys,1999,48
Max,boys,2000,38
Max,boys,2001,35
Max,boys,2002,33
Max,boys,2003,34
Max,boys,2004,34
Max,boys,2005,31
Max,boys,2006,29
Max,boys,2007,31
Max,boys,2008,24
Max,boys,2009,25
Max,boys,2010,23
Max,boys,2011,20
Max,boys,2012,18
Max,boys,2013,25
Max,boys,2014,26
Max,boys,2015,28
Max,boys,2016,25
Max,boys,2017,27
Maxine,girls,1964,88
May,girls,1904,28
May,girls,1914,35
May,girls,1924,56
May,girls,1934,98
Maya,girls,2004,85
Maya,girls,2005,98
Maya,girls,2006,79
Maya,girls,2007,78
Maya,girls,2008,69
Maya,girls,2009,66
Maya,girls,2010,57
Maya,girls,2011,58
Maya,girls,2012,53
Maya,girls,2013,51
Maya,girls,2014,45
Maya,girls,2015,37
Maya,girls,2016,39
Maya,girls,2017,40
Megan,girls,1994,17
Megan,girls,1996,10
Megan,girls,1997,5
Megan,girls,1998,3
Megan,girls,1999,3
Megan,girls,2000,3
Megan,girls,2001,3
Megan,girls,2002,6
Megan,girls,2003,6
Megan,girls,2004,10
Megan,girls,2005,13
Megan,girls,2006,17
Megan,girls,2007,17
Megan,girls,2008,15
Megan,girls,2009,20
Megan,girls,2010,23
Megan,girls,2011,29
Megan,girls,2012,41
Megan,girls,2013,48
Megan,girls,2014,65
Megan,girls,2015,76
Megan,girls,2016,83
Megan,girls,2017,100
Melanie,girls,1964,65
Melanie,girls,1974,32
Melanie,girls,1984,69
Melissa,girls,1984,62
Melissa,girls,1994,41
Melissa,girls,1996,46
Melissa,girls,1997,47
Melissa,girls,1998,54
Melissa,girls,1999,58
Melissa,girls,2000,68
Melissa,girls,2001,74
Melissa,girls,2002,87
Melissa,girls,2003,84
Melissa,girls,2004,84
Melvyn,boys,1944,78
Mia,girls,1997,89
Mia,girls,1998,75
Mia,girls,1999,54
Mia,girls,2000,43
Mia,girls,2001,25
Mia,girls,2002,20
Mia,girls,2003,15
Mia,girls,2004,15
Mia,girls,2005,18
Mia,girls,2006,14
Mia,girls,2007,13
Mia,girls,2008,11
Mia,girls,2009,11
Mia,girls,2010,13
Mia,girls,2011,13
Mia,girls,2012,7
Mia,girls,2013,10
Mia,girls,2014,13
Mia,girls,2015,9
Mia,girls,2016,10
Mia,girls,2017,7
Michael,boys,1904,46
Michael,boys,1914,39
Michael,boys,1924,40
Michael,boys,1934,7
Michael,boys,1944,3
Michael,boys,1954,4
Michael,boys,1964,6
Michael,boys,1974,9
Michael,boys,1984,5
Michael,boys,1994,12
Michael,boys,1996,22
Michael,boys,1997,23
Michael,boys,1998,23
Michael,boys,1999,26
Michael,boys,2000,30
Michael,boys,2001,33
Michael,boys,2002,35
Michael,boys,2003,38
Michael,boys,2004,39
Michael,boys,2005,42
Michael,boys,2006,41
Michael,boys,2007,47
Michael,boys,2008,52
Michael,boys,2009,51
Michael,boys,2010,53
Michael,boys,2011,53
Michael,boys,2012,53
Michael,boys,2013,53
Michael,boys,2014,52
Michael,boys,2015,54
Michael,boys,2016,59
Michael,boys,2017,68
Michele,girls,1964,96
Michelle,girls,1964,31
Michelle,girls,1974,7
Michelle,girls,1984,18
Mila,girls,2015,79
Mila,girls,2016,81
Mila,girls,2017,74
Mildred,girls,1904,72
Mildred,girls,1914,80
Mildred,girls,1924,85
Millicent,girls,1904,87
Millicent,girls,1914,100
Millie,girls,1997,88
Millie,girls,1998,67
Millie,girls,1999,61
Millie,girls,2000,50
Millie,girls,2001,41
Millie,girls,2002,34
Millie,girls,2003,28
Millie,girls,2004,22
Millie,girls,2005,21
Millie,girls,2006,22
Millie,girls,2007,22
Millie,girls,2008,24
Millie,girls,2009,26
Millie,girls,2010,32
Millie,girls,2011,35
Millie,girls,2012,26
Millie,girls,2013,25
Millie,girls,2014,29
Millie,girls,2015,30
Millie,girls,2016,34
Millie,girls,2017,37
Minnie,girls,1904,48
Minnie,girls,1914,66
Miriam,girls,1904,94
Mitchell,boys,1994,77
Mitchell,boys,1996,79
Mitchell,boys,1997,81
Mitchell,boys,1998,75
Mitchell,boys,1999,76
Mitchell,boys,2000,82
Mitchell,boys,2001,88
Mohamed,boys,1954,90
Mohammad,boys,1954,84
Mohammad,boys,1984,83
Mohammad,boys,1994,96
Mohammad,boys,1996,97
Mohammad,boys,1997,86
Mohammad,boys,1998,83
Mohammad,boys,1999,80
Mohammad,boys,2000,77
Mohammad,boys,2001,73
Mohammad,boys,2002,65
Mohammad,boys,2003,70
Mohammad,boys,2004,69
Mohammad,boys,2005,68
Mohammad,boys,2006,70
Mohammad,boys,2007,71
Mohammad,boys,2008,65
Mohammad,boys,2009,62
Mohammad,boys,2010,67
Mohammad,boys,2011,63
Mohammad,boys,2012,60
Mohammad,boys,2013,57
Mohammad,boys,2014,56
Mohammad,boys,2015,68
Mohammad,boys,2016,68
Mohammad,boys,2017,79
Mohammed,boys,1924,91
Mohammed,boys,1934,68
Mohammed,boys,1944,87
Mohammed,boys,1954,56
Mohammed,boys,1964,73
Mohammed,boys,1974,61
Mohammed,boys,1984,54
Mohammed,boys,1994,41
Mohammed,boys,1996,36
Mohammed,boys,1997,33
Mohammed,boys,1998,30
Mohammed,boys,1999,29
Mohammed,boys,2000,26
Mohammed,boys,2001,22
Mohammed,boys,2002,22
Mohammed,boys,2003,21
Mohammed,boys,2004,19
Mohammed,boys,2005,20
Mohammed,boys,2006,20
Mohammed,boys,2007,17
Mohammed,boys,2008,16
Mohammed,boys,2009,16
Mohammed,boys,2010,17
Mohammed,boys,2011,19
Mohammed,boys,2012,26
Mohammed,boys,2013,23
Mohammed,boys,2014,27
Mohammed,boys,2015,29
Mohammed,boys,2016,31
Mohammed,boys,2017,30
Mollie,girls,1996,81
Mollie,girls,1997,76
Mollie,girls,1998,73
Mollie,girls,1999,81
Mollie,girls,2000,82
Mollie,girls,2001,65
Mollie,girls,2002,70
Mollie,girls,2003,85
Mollie,girls,2004,80
Mollie,girls,2005,81
Mollie,girls,2006,92
Mollie,girls,2012,84
Mollie,girls,2013,72
Mollie,girls,2014,83
Molly,girls,1934,96
Molly,girls,1994,49
Molly,girls,1996,29
Molly,girls,1997,21
Molly,girls,1998,24
Molly,girls,1999,22
Molly,girls,2000,20
Molly,girls,2001,15
Molly,girls,2002,15
Molly,girls,2003,18
Molly,girls,2004,21
Molly,girls,2005,22
Molly,girls,2006,25
Molly,girls,2007,30
Molly,girls,2008,32
Molly,girls,2009,40
Molly,girls,2010,42
Molly,girls,2011,46
Molly,girls,2012,39
Molly,girls,2013,35
Molly,girls,2014,41
Molly,girls,2015,46
Molly,girls,2016,56
Molly,girls,2017,58
Monica,girls,1924,87
Monica,girls,1934,99
Monica,girls,1944,89
Morgan,boys,1998,64
Morgan,girls,1998,94
Morgan,boys,1999,52
Morgan,girls,1999,63
Morgan,boys,2000,54
Morgan,girls,2000,59
Morgan,boys,2001,57
Morgan,girls,2001,60
Morgan,boys,2002,60
Morgan,girls,2002,67
Morgan,boys,2003,58
Morgan,girls,2003,62
Morgan,boys,2004,66
Morgan,girls,2004,75
Morgan,boys,2005,80
Morgan,girls,2005,91
Morgan,boys,2006,88
Morgan,girls,2006,94
Morgan,boys,2007,94
Morgan,boys,2008,97
Morgan,boys,2009,97
Morris,boys,1904,97
Muhammad,boys,1997,95
Muhammad,boys,1998,89
Muhammad,boys,1999,82
Muhammad,boys,2000,69
Muhammad,boys,2001,69
Muhammad,boys,2002,61
Muhammad,boys,2003,61
Muhammad,boys,2004,51
Muhammad,boys,2005,52
Muhammad,boys,2006,43
Muhammad,boys,2007,38
Muhammad,boys,2008,37
Muhammad,boys,2009,36
Muhammad,boys,2010,31
Muhammad,boys,2011,22
Muhammad,boys,2012,19
Muhammad,boys,2013,15
Muhammad,boys,2014,14
Muhammad,boys,2015,12
Muhammad,boys,2016,8
Muhammad,boys,2017,10
Muriel,girls,1904,46
Muriel,girls,1914,41
Muriel,girls,1924,33
Muriel,girls,1934,52
Muriel,girls,1944,100
Mya,girls,2009,100
Nancy,girls,1904,100
Nancy,girls,1914,50
Nancy,girls,1924,50
Nancy,girls,1934,78
Nancy,girls,2014,90
Nancy,girls,2015,71
Nancy,girls,2016,70
Nancy,girls,2017,67
Naomi,girls,1984,67
Naomi,girls,1994,60
Naomi,girls,1996,75
Naomi,girls,1997,85
Naomi,girls,1998,91
Naomi,girls,1999,96
Naomi,girls,2000,100
Naomi,girls,2001,96
Naomi,girls,2003,94
Naomi,girls,2004,99
Naomi,girls,2005,100
Natalie,girls,1974,48
Natalie,girls,1984,16
Natalie,girls,1994,31
Natalie,girls,1996,42
Natalie,girls,1997,51
Natalie,girls,1998,51
Natalie,girls,1999,66
Natalie,girls,2000,94
Natalie,girls,2001,97
Natalie,girls,2002,99
Natasha,girls,1974,55
Natasha,girls,1984,47
Natasha,girls,1994,28
Natasha,girls,1996,33
Natasha,girls,1997,39
Natasha,girls,1998,37
Natasha,girls,1999,36
Natasha,girls,2000,39
Natasha,girls,2001,48
Natasha,girls,2002,52
Natasha,girls,2003,58
Natasha,girls,2004,66
Natasha,girls,2005,80
Natasha,girls,2006,91
Nathan,boys,1974,58
Nathan,boys,1984,57
Nathan,boys,1994,27
Nathan,boys,1996,27
Nathan,boys,1997,25
Nathan,boys,1998,25
Nathan,boys,1999,25
Nathan,boys,2000,25
Nathan,boys,2001,29
Nathan,boys,2002,24
Nathan,boys,2003,30
Nathan,boys,2004,31
Nathan,boys,2005,35
Nathan,boys,2006,37
Nathan,boys,2007,44
Nathan,boys,2008,50
Nathan,boys,2009,49
Nathan,boys,2010,48
Nathan,boys,2011,54
Nathan,boys,2012,56
Nathan,boys,2013,55
Nathan,boys,2014,62
Nathan,boys,2015,64
Nathan,boys,2016,77
Nathan,boys,2017,88
Neil,boys,1934,95
Neil,boys,1944,80
Neil,boys,1954,46
Neil,boys,1964,22
Neil,boys,1974,22
Neil,boys,1984,42
Nellie,girls,1904,22
Nellie,girls,1914,32
Nellie,girls,1924,68
Neville,boys,1934,83
Niamh,girls,1997,86
Niamh,girls,1998,66
Niamh,girls,1999,47
Niamh,girls,2000,40
Niamh,girls,2001,48
Niamh,girls,2002,54
Niamh,girls,2003,56
Niamh,girls,2004,48
Niamh,girls,2005,50
Niamh,girls,2006,63
Niamh,girls,2007,69
Niamh,girls,2008,70
Niamh,girls,2009,76
Niamh,girls,2010,78
Niamh,girls,2011,81
Niamh,girls,2012,85
Niamh,girls,2013,90
Nichola,girls,1974,83
Nicholas,boys,1944,76
Nicholas,boys,1954,36
Nicholas,boys,1964,28
Nicholas,boys,1974,19
Nicholas,boys,1984,22
Nicholas,boys,1994,42
Nicholas,boys,1996,52
Nicholas,boys,1997,56
Nicholas,boys,1998,62
Nicholas,boys,1999,61
Nicholas,boys,2000,64
Nicholas,boys,2001,82
Nicholas,boys,2002,87
Nicholas,boys,2003,91
Nicola,girls,1954,97
Nicola,girls,1964,27
Nicola,girls,1974,3
Nicola,girls,1984,12
Nicola,girls,1994,58
Nicola,girls,1996,87
Nicole,girls,1994,37
Nicole,girls,1996,36
Nicole,girls,1997,37
Nicole,girls,1998,36
Nicole,girls,1999,42
Nicole,girls,2000,44
Nicole,girls,2001,45
Nicole,girls,2002,46
Nicole,girls,2003,59
Nicole,girls,2004,64
Nicole,girls,2005,68
Nicole,girls,2006,77
Nicole,girls,2007,85
Nicole,girls,2008,78
Nicole,girls,2009,88
Nicole,girls,2010,92
Nicole,girls,2011,97
Nigel,boys,1944,69
Nigel,boys,1954,27
Nigel,boys,1964,23
Nigel,boys,1974,55
Noah,boys,2003,94
Noah,boys,2004,74
Noah,boys,2005,51
Noah,boys,2006,47
Noah,boys,2007,50
Noah,boys,2008,45
Noah,boys,2009,32
Noah,boys,2010,18
Noah,boys,2011,16
Noah,boys,2012,14
Noah,boys,2013,13
Noah,boys,2014,11
Noah,boys,2015,7
Noah,boys,2016,6
Noah,boys,2017,4
Noel,boys,1934,96
Nora,girls,1904,55
Nora,girls,1914,47
Nora,girls,1924,57
Norah,girls,1904,62
Norah,girls,1914,56
Norah,girls,1924,82
Norma,girls,1934,41
Norma,girls,1944,56
Norman,boys,1904,33
Norman,boys,1914,28
Norman,boys,1924,22
Norman,boys,1934,30
Norman,boys,1944,43
Norman,boys,1954,66
Olive,girls,1904,30
Olive,girls,1914,26
Olive,girls,1924,27
Olive,girls,1934,47
Oliver,boys,1904,93
Oliver,boys,1974,84
Oliver,boys,1984,48
Oliver,boys,1994,23
Oliver,boys,1996,23
Oliver,boys,1997,24
Oliver,boys,1998,20
Oliver,boys,1999,19
Oliver,boys,2000,14
Oliver,boys,2001,12
Oliver,boys,2002,10
Oliver,boys,2003,6
Oliver,boys,2004,7
Oliver,boys,2005,5
Oliver,boys,2006,4
Oliver,boys,2007,3
Oliver,boys,2008,2
Oliver,boys,2009,1
Oliver,boys,2010,1
Oliver,boys,2011,2
Oliver,boys,2012,2
Oliver,boys,2013,1
Oliver,boys,2014,1
Oliver,boys,2015,1
Oliver,boys,2016,1
Oliver,boys,2017,1
Olivia,girls,1994,24
Olivia,girls,1996,24
Olivia,girls,1997,19
Olivia,girls,1998,16
Olivia,girls,1999,4
Olivia,girls,2000,8
Olivia,girls,2001,10
Olivia,girls,2002,9
Olivia,girls,2003,8
Olivia,girls,2004,6
Olivia,girls,2005,4
Olivia,girls,2006,2
Olivia,girls,2007,3
Olivia,girls,2008,1
Olivia,girls,2009,1
Olivia,girls,2010,1
Olivia,girls,2011,2
Olivia,girls,2012,2
Olivia,girls,2013,2
Olivia,girls,2014,2
Olivia,girls,2015,2
Olivia,girls,2016,1
Olivia,girls,2017,1
Ollie,boys,2010,63
Ollie,boys,2011,73
Ollie,boys,2012,73
Ollie,boys,2013,80
Ollie,boys,2014,74
Ollie,boys,2015,77
Ollie,boys,2016,69
Ollie,boys,2017,86
Orla,girls,2017,88
Oscar,boys,1999,88
Oscar,boys,2000,91
Oscar,boys,2001,77
Oscar,boys,2002,70
Oscar,boys,2003,62
Oscar,boys,2004,59
Oscar,boys,2005,55
Oscar,boys,2006,46
Oscar,boys,2007,41
Oscar,boys,2008,30
Oscar,boys,2009,23
Oscar,boys,2010,20
Oscar,boys,2011,17
Oscar,boys,2012,17
Oscar,boys,2013,7
Oscar,boys,2014,8
Oscar,boys,2015,10
Oscar,boys,2016,10
Oscar,boys,2017,8
Owen,boys,1904,94
Owen,boys,1914,98
Owen,boys,1924,99
Owen,boys,1994,99
Owen,boys,1996,100
Owen,boys,1997,74
Owen,boys,1998,40
Owen,boys,1999,35
Owen,boys,2000,47
Owen,boys,2001,37
Owen,boys,2002,31
Owen,boys,2003,33
Owen,boys,2004,35
Owen,boys,2005,36
Owen,boys,2006,34
Owen,boys,2007,45
Owen,boys,2008,48
Owen,boys,2009,47
Owen,boys,2010,59
Owen,boys,2011,71
Owen,boys,2012,78
Owen,boys,2013,85
Owen,boys,2014,92
Paige,girls,1994,34
Paige,girls,1996,28
Paige,girls,1997,32
Paige,girls,1998,32
Paige,girls,1999,41
Paige,girls,2000,42
Paige,girls,2001,46
Paige,girls,2002,51
Paige,girls,2003,45
Paige,girls,2004,40
Paige,girls,2005,45
Paige,girls,2006,46
Paige,girls,2007,55
Paige,girls,2008,60
Paige,girls,2009,65
Paige,girls,2010,63
Paige,girls,2011,70
Paige,girls,2012,80
Paige,girls,2013,98
Pamela,girls,1924,60
Pamela,girls,1934,20
Pamela,girls,1944,17
Pamela,girls,1954,21
Pamela,girls,1964,67
Patricia,girls,1914,99
Patricia,girls,1924,31
Patricia,girls,1934,5
Patricia,girls,1944,2
Patricia,girls,1954,6
Patricia,girls,1964,36
Patricia,girls,1974,89
Patrick,boys,1904,44
Patrick,boys,1914,38
Patrick,boys,1924,44
Patrick,boys,1934,32
Patrick,boys,1944,31
Patrick,boys,1954,39
Patrick,boys,1964,35
Patrick,boys,1974,67
Patrick,boys,1984,65
Patrick,boys,1994,71
Patrick,boys,1996,66
Patrick,boys,1997,67
Patrick,boys,1998,66
Patrick,boys,1999,69
Patrick,boys,2000,70
Patrick,boys,2001,76
Patrick,boys,2002,82
Patrick,boys,2003,81
Patrick,boys,2004,89
Patrick,boys,2005,92
Paul,boys,1914,93
Paul,boys,1924,88
Paul,boys,1934,63
Paul,boys,1944,28
Paul,boys,1954,7
Paul,boys,1964,2
Paul,boys,1974,1
Paul,boys,1984,9
Paul,boys,1994,60
Paul,boys,1996,72
Paul,boys,1997,76
Paul,boys,1998,78
Paul,boys,1999,94
Paula,girls,1964,33
Paula,girls,1974,42
Pauline,girls,1924,75
Pauline,girls,1934,28
Pauline,girls,1944,14
Pauline,girls,1954,17
Pauline,girls,1964,53
Peggy,girls,1924,36
Peggy,girls,1934,75
Penelope,girls,1944,72
Penelope,girls,1954,82
Penelope,girls,2015,69
Penelope,girls,2016,63
Penelope,girls,2017,55
Percival,boys,1904,72
Percival,boys,1914,94
Percy,boys,1904,29
Percy,boys,1914,44
Percy,boys,1924,67
Peter,boys,1904,59
Peter,boys,1914,42
Peter,boys,1924,11
Peter,boys,1934,2
Peter,boys,1944,4
Peter,boys,1954,5
Peter,boys,1964,12
Peter,boys,1974,23
Peter,boys,1984,23
Peter,boys,1994,51
Peter,boys,1996,59
Peter,boys,1997,65
Peter,boys,1998,67
Peter,boys,1999,72
Peter,boys,2000,79
Peter,boys,2001,86
Peter,boys,2002,97
Philip,boys,1904,48
Philip,boys,1914,52
Philip,boys,1924,53
Philip,boys,1934,56
Philip,boys,1944,32
Philip,boys,1954,16
Philip,boys,1964,20
Philip,boys,1974,29
Philip,boys,1984,32
Philip,boys,1994,79
Phillip,boys,1914,99
Phillip,boys,1944,93
Phillip,boys,1954,57
Phillip,boys,1964,59
Phillip,boys,1974,63
Phillip,boys,1984,64
Phoebe,girls,1996,65
Phoebe,girls,1997,54
Phoebe,girls,1998,43
Phoebe,girls,1999,38
Phoebe,girls,2000,38
Phoebe,girls,2001,40
Phoebe,girls,2002,41
Phoebe,girls,2003,44
Phoebe,girls,2004,43
Phoebe,girls,2005,36
Phoebe,girls,2006,32
Phoebe,girls,2007,31
Phoebe,girls,2008,26
Phoebe,girls,2009,23
Phoebe,girls,2010,28
Phoebe,girls,2011,24
Phoebe,girls,2012,28
Phoebe,girls,2013,24
Phoebe,girls,2014,22
Phoebe,girls,2015,22
Phoebe,girls,2016,24
Phoebe,girls,2017,21
Phyllis,girls,1904,32
Phyllis,girls,1914,14
Phyllis,girls,1924,24
Phyllis,girls,1934,43
Phyllis,girls,1944,96
Poppy,girls,1996,92
Poppy,girls,1998,98
Poppy,girls,1999,100
Poppy,girls,2000,86
Poppy,girls,2001,84
Poppy,girls,2002,63
Poppy,girls,2003,43
Poppy,girls,2004,45
Poppy,girls,2005,35
Poppy,girls,2006,30
Poppy,girls,2007,28
Poppy,girls,2008,28
Poppy,girls,2009,22
Poppy,girls,2010,16
Poppy,girls,2011,14
Poppy,girls,2012,13
Poppy,girls,2013,7
Poppy,girls,2014,5
Poppy,girls,2015,10
Poppy,girls,2016,13
Poppy,girls,2017,8
Rachael,girls,1974,59
Rachael,girls,1984,48
Rachael,girls,1994,65
Rachael,girls,1996,77
Rachael,girls,1997,79
Rachael,girls,1998,99
Rachel,girls,1904,96
Rachel,girls,1964,74
Rachel,girls,1974,12
Rachel,girls,1984,9
Rachel,girls,1994,19
Rachel,girls,1996,27
Rachel,girls,1997,28
Rachel,girls,1998,29
Rachel,girls,1999,30
Rachel,girls,2000,36
Rachel,girls,2001,39
Rachel,girls,2002,44
Rachel,girls,2003,48
Rachel,girls,2004,65
Rachel,girls,2005,79
Rachel,girls,2006,84
Rachel,girls,2007,98
Ralph,boys,1904,66
Ralph,boys,1914,60
Ralph,boys,1924,64
Ralph,boys,1934,76
Ralph,boys,1944,90
Ralph,boys,2017,98
Raymond,boys,1904,73
Raymond,boys,1914,51
Raymond,boys,1924,28
Raymond,boys,1934,15
Raymond,boys,1944,17
Raymond,boys,1954,26
Raymond,boys,1964,45
Raymond,boys,1974,85
Rebecca,girls,1964,98
Rebecca,girls,1974,16
Rebecca,girls,1984,5
Rebecca,girls,1994,1
Rebecca,girls,1996,8
Rebecca,girls,1997,9
Rebecca,girls,1998,9
Rebecca,girls,1999,9
Rebecca,girls,2000,12
Rebecca,girls,2001,16
Rebecca,girls,2002,18
Rebecca,girls,2003,25
Rebecca,girls,2004,26
Rebecca,girls,2005,33
Rebecca,girls,2006,36
Rebecca,girls,2007,47
Rebecca,girls,2008,66
Rebecca,girls,2009,77
Rebecca,girls,2010,82
Rebecca,girls,2011,89
Rebekah,girls,1994,95
Reece,boys,1994,54
Reece,boys,1996,41
Reece,boys,1997,41
Reece,boys,1998,43
Reece,boys,1999,44
Reece,boys,2000,40
Reece,boys,2001,43
Reece,boys,2002,44
Reece,boys,2003,46
Reece,boys,2004,52
Reece,boys,2005,56
Reece,boys,2006,56
Reece,boys,2007,65
Reece,boys,2008,66
Reece,boys,2009,76
Reece,boys,2010,84
Reece,boys,2011,98
Reggie,boys,2015,91
Reggie,boys,2016,55
Reggie,boys,2017,51
Reginald,boys,1904,20
Reginald,boys,1914,24
Reginald,boys,1924,31
Reginald,boys,1934,41
Reginald,boys,1944,71
Reuben,boys,2006,97
Reuben,boys,2007,88
Reuben,boys,2008,87
Reuben,boys,2009,79
Reuben,boys,2010,71
Reuben,boys,2011,72
Reuben,boys,2012,68
Reuben,boys,2013,54
Reuben,boys,2014,51
Reuben,boys,2015,51
Reuben,boys,2016,48
Reuben,boys,2017,49
Rhiannon,girls,1994,91
Rhiannon,girls,1996,84
Rhiannon,girls,1997,87
Rhiannon,girls,1998,83
Rhiannon,girls,1999,91
Rhiannon,girls,2000,97
Rhys,boys,1994,56
Rhys,boys,1996,54
Rhys,boys,1997,55
Rhys,boys,1998,55
Rhys,boys,1999,54
Rhys,boys,2000,50
Rhys,boys,2001,52
Rhys,boys,2002,53
Rhys,boys,2003,52
Rhys,boys,2004,53
Rhys,boys,2005,59
Rhys,boys,2006,49
Rhys,boys,2007,56
Rhys,boys,2008,49
Rhys,boys,2009,59
Rhys,boys,2010,65
Rhys,boys,2011,70
Rhys,boys,2012,84
Richard,boys,1904,25
Richard,boys,1914,26
Richard,boys,1924,32
Richard,boys,1934,28
Richard,boys,1944,11
Richard,boys,1954,10
Richard,boys,1964,10
Richard,boys,1974,5
Richard,boys,1984,8
Richard,boys,1994,49
Richard,boys,1996,62
Richard,boys,1997,71
Richard,boys,1998,82
Richard,boys,1999,97
Ricky,boys,1984,75
Riley,boys,2004,88
Riley,boys,2005,74
Riley,boys,2006,64
Riley,boys,2007,57
Riley,boys,2008,33
Riley,boys,2009,29
Riley,boys,2010,25
Riley,boys,2011,13
Riley,boys,2012,8
Riley,boys,2013,21
Riley,boys,2014,35
Riley,boys,2015,40
Riley,boys,2016,40
Riley,boys,2017,43
Rita,girls,1924,79
Rita,girls,1934,27
Rita,girls,1944,41
Rita,girls,1954,77
Robert,boys,1904,15
Robert,boys,1914,10
Robert,boys,1924,8
Robert,boys,1934,11
Robert,boys,1944,5
Robert,boys,1954,6
Robert,boys,1964,9
Robert,boys,1974,14
Robert,boys,1984,13
Robert,boys,1994,25
Robert,boys,1996,30
Robert,boys,1997,34
Robert,boys,1998,37
Robert,boys,1999,39
Robert,boys,2000,41
Robert,boys,2001,47
Robert,boys,2002,50
Robert,boys,2003,60
Robert,boys,2004,60
Robert,boys,2005,73
Robert,boys,2006,75
Robert,boys,2007,84
Robert,boys,2008,90
Robert,boys,2009,91
Robert,boys,2010,90
Robert,boys,2011,93
Robert,boys,2012,96
Robert,boys,2013,98
Robert,boys,2014,96
Robin,boys,1934,82
Robin,boys,1944,57
Robin,boys,1954,59
Robin,boys,1964,69
Robin,boys,1974,75
Robin,boys,1984,99
Robyn,girls,1994,82
Robyn,girls,1996,80
Robyn,girls,1997,90
Robyn,girls,1998,95
Robyn,girls,2014,100
Robyn,girls,2015,84
Robyn,girls,2016,86
Robyn,girls,2017,79
Rodney,boys,1934,99
Rodney,boys,1944,48
Roger,boys,1934,67
Roger,boys,1944,13
Roger,boys,1954,41
Roger,boys,1964,61
Roger,boys,1974,96
Roland,boys,1904,80
Roland,boys,1914,83
Roland,boys,1924,82
Roman,boys,2015,88
Roman,boys,2016,92
Roman,boys,2017,75
Ronald,boys,1904,41
Ronald,boys,1914,21
Ronald,boys,1924,6
Ronald,boys,1934,8
Ronald,boys,1944,26
Ronald,boys,1954,43
Ronald,boys,1964,80
Ronnie,boys,2013,90
Ronnie,boys,2014,86
Ronnie,boys,2015,83
Ronnie,boys,2016,70
Ronnie,boys,2017,63
Rory,boys,1996,93
Rory,boys,1997,98
Rory,boys,2012,99
Rory,boys,2013,96
Rory,boys,2014,87
Rory,boys,2015,74
Rory,boys,2016,80
Rory,boys,2017,54
Rose,girls,1904,29
Rose,girls,1914,30
Rose,girls,1924,44
Rose,girls,1934,64
Rose,girls,2007,95
Rose,girls,2009,94
Rose,girls,2010,90
Rose,girls,2011,76
Rose,girls,2012,78
Rose,girls,2013,68
Rose,girls,2014,62
Rose,girls,2015,65
Rose,girls,2016,62
Rose,girls,2017,60
Rosemary,girls,1924,97
Rosemary,girls,1934,42
Rosemary,girls,1944,36
Rosemary,girls,1954,43
Rosemary,girls,1964,95
Rosie,girls,1994,66
Rosie,girls,1996,69
Rosie,girls,1997,70
Rosie,girls,1998,71
Rosie,girls,1999,63
Rosie,girls,2000,66
Rosie,girls,2001,61
Rosie,girls,2002,55
Rosie,girls,2003,52
Rosie,girls,2004,57
Rosie,girls,2005,61
Rosie,girls,2006,68
Rosie,girls,2007,61
Rosie,girls,2008,65
Rosie,girls,2009,62
Rosie,girls,2010,60
Rosie,girls,2011,55
Rosie,girls,2012,48
Rosie,girls,2013,38
Rosie,girls,2014,33
Rosie,girls,2015,36
Rosie,girls,2016,36
Rosie,girls,2017,35
Rosina,girls,1904,84
Rosina,girls,1914,89
Ross,boys,1984,60
Ross,boys,1994,64
Ross,boys,1996,68
Ross,boys,1997,60
Ross,boys,1998,63
Ross,boys,1999,63
Ross,boys,2000,78
Ross,boys,2001,100
Roy,boys,1914,64
Roy,boys,1924,41
Roy,boys,1934,17
Roy,boys,1944,30
Roy,boys,1954,50
Roy,boys,1964,71
Royston,boys,1934,93
